,MAE_kW,MAPE_%,MAPE_9a8p_%,MASE,ME_kW,algo,batch,battery_kW,battery_kWh,end,f_kwarg,filename,index,pv_capacity,scons_%,scons_%_nobatt,ssuff_%,ssuff_%_nobatt,start
136,3.91,10.75,12.14,1.62,0.09,sklearn_models,4.0,160.0,240.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/80_4.pickle,80.0,100.0,94.61149922918031,65.04287341652427,50.01109476758425,30.671400420121074,2019-01-15 00:00:00
137,4.13,10.72,12.2,1.66,0.12,sklearn_models,4.0,170.0,255.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/85_4.pickle,85.0,106.25,94.37674589690101,64.759383265608,49.882449332357204,30.542670955664057,2019-01-15 00:00:00
138,4.17,10.21,11.58,1.64,0.17,sklearn_models,4.0,180.0,270.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/90_4.pickle,90.0,112.5,94.77463917288269,65.12393419149566,50.12265546890254,30.73429259811871,2019-01-15 00:00:00
139,4.44,10.27,11.75,1.67,0.13,sklearn_models,4.0,190.0,285.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/95_4.pickle,95.0,118.75,94.87165956356776,65.53183416797621,50.180364084732005,30.954760684059444,2019-01-15 00:00:00
140,0.37,40.98,56.81,1.71,-0.0,sklearn_models,5.0,4.0,6.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/2_5.pickle,2.0,2.5,82.78177690362571,57.43138768305617,43.78900323054038,26.93805024329787,2019-01-15 00:00:00
141,0.55,29.91,38.43,1.36,0.0,sklearn_models,5.0,8.0,12.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/4_5.pickle,4.0,5.0,87.88520080522218,67.42799364184442,45.66728490142882,31.581011438974496,2019-01-15 00:00:00
142,0.83,36.27,39.21,1.45,0.01,sklearn_models,5.0,12.0,18.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/6_5.pickle,6.0,7.5,86.83893753386523,60.345712352566466,45.76030566450688,28.23429341986308,2019-01-15 00:00:00
143,0.97,30.02,31.88,1.63,0.02,sklearn_models,5.0,16.0,24.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/8_5.pickle,8.0,10.0,88.74239280534857,62.429018842630306,46.99045908490804,29.46634745367342,2019-01-15 00:00:00
144,1.1,24.31,30.07,1.47,-0.0,sklearn_models,5.0,20.0,30.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/10_5.pickle,10.0,12.5,90.40018602724986,65.93267557869865,47.34281006019841,30.888864634846424,2019-01-15 00:00:00
145,1.45,27.75,31.51,1.57,0.01,sklearn_models,5.0,24.0,36.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/12_5.pickle,12.0,15.0,90.14192594553599,67.29645378184273,47.27824609439181,31.666557914390463,2019-01-15 00:00:00
